matchId,tier_scraped_from,rank_scraped_from,did_meta_team_win
NA1_5413734050,BRONZE,BRONZE I,False
NA1_5413734736,DIAMOND,DIAMOND III,True
NA1_5413735299,GOLD,GOLD II,False
NA1_5413738212,GOLD,GOLD IV,False
NA1_5413738285,DIAMOND,DIAMOND III,True
NA1_5413741295,BRONZE,BRONZE II,False
NA1_5413743008,DIAMOND,DIAMOND IV,True
NA1_5413743217,DIAMOND,DIAMOND II,True
NA1_5413743306,SILVER,SILVER IV,True
NA1_5413743769,DIAMOND,DIAMOND III,True
NA1_5413744391,EMERALD,EMERALD II,True
NA1_5413745853,BRONZE,BRONZE III,False
NA1_5413746548,SILVER,SILVER II,True
NA1_5413747041,EMERALD,EMERALD IV,False
NA1_5413747720,GOLD,GOLD IV,True
NA1_5413750205,DIAMOND,DIAMOND I,True
NA1_5413750907,IRON,IRON IV,False
NA1_5413751463,BRONZE,BRONZE I,False
NA1_5413751607,GOLD,GOLD II,True
NA1_5413751681,DIAMOND,DIAMOND I,False
NA1_5413752942,PLATINUM,PLATINUM III,True
NA1_5413753151,EMERALD,EMERALD III,True
NA1_5413754898,SILVER,SILVER IV,True
NA1_5413755090,SILVER,SILVER I,True
NA1_5413755669,IRON,IRON IV,True
NA1_5413755943,SILVER,SILVER III,True
NA1_5413756352,SILVER,SILVER II,True
NA1_5413757746,EMERALD,EMERALD IV,True
NA1_5413757810,DIAMOND,DIAMOND III,False
NA1_5413759927,DIAMOND,DIAMOND III,False
NA1_5413761485,BRONZE,BRONZE I,False
NA1_5413761837,EMERALD,EMERALD III,True
NA1_5413761977,PLATINUM,PLATINUM II,False
NA1_5413764471,BRONZE,BRONZE I,True
NA1_5413765535,PLATINUM,PLATINUM III,True
NA1_5413767899,DIAMOND,DIAMOND III,True
NA1_5413769662,EMERALD,EMERALD II,True
NA1_5413769748,SILVER,SILVER IV,False
NA1_5413769929,SILVER,SILVER IV,False
NA1_5413770864,DIAMOND,DIAMOND III,False
NA1_5413771678,DIAMOND,DIAMOND III,False
NA1_5413774088,DIAMOND,DIAMOND IV,False
NA1_5413774458,PLATINUM,PLATINUM II,True
NA1_5413775808,DIAMOND,DIAMOND III,True
NA1_5413776594,DIAMOND,DIAMOND II,True
NA1_5413778152,SILVER,SILVER IV,False
NA1_5413779652,SILVER,SILVER I,True
NA1_5413780593,BRONZE,BRONZE IV,True
NA1_5413780943,PLATINUM,PLATINUM I,True
NA1_5413781215,GOLD,GOLD IV,True
NA1_5413781998,BRONZE,BRONZE I,True
NA1_5413784126,DIAMOND,DIAMOND III,True
NA1_5413784760,DIAMOND,DIAMOND I,False
NA1_5413785486,BRONZE,BRONZE I,True
NA1_5413785909,DIAMOND,DIAMOND III,False
NA1_5413787619,EMERALD,EMERALD III,False
NA1_5413789146,BRONZE,BRONZE I,False
NA1_5413789427,IRON,IRON IV,True
NA1_5413789462,GOLD,GOLD II,True
NA1_5413790296,DIAMOND,DIAMOND IV,False
NA1_5413791302,EMERALD,EMERALD III,False
NA1_5413793160,DIAMOND,DIAMOND IV,True
NA1_5413794558,SILVER,SILVER II,True
NA1_5413794742,DIAMOND,DIAMOND III,True
NA1_5413795079,EMERALD,EMERALD IV,True
NA1_5413796857,SILVER,SILVER III,True
NA1_5413797355,EMERALD,EMERALD II,True
NA1_5413798575,PLATINUM,PLATINUM I,True
NA1_5413803813,PLATINUM,PLATINUM II,False
NA1_5413804184,BRONZE,BRONZE I,False
NA1_5413805009,EMERALD,EMERALD III,True
NA1_5413805489,GOLD,GOLD III,True
NA1_5413806014,BRONZE,BRONZE I,True
NA1_5413806014,SILVER,SILVER IV,True
NA1_5413807768,DIAMOND,DIAMOND II,False
NA1_5413809038,DIAMOND,DIAMOND III,False
NA1_5413809140,DIAMOND,DIAMOND III,True
NA1_5413809362,SILVER,SILVER I,False
NA1_5413809573,DIAMOND,DIAMOND III,False
NA1_5413810810,DIAMOND,DIAMOND I,True
NA1_5413811566,GOLD,GOLD III,False
NA1_5413812042,BRONZE,BRONZE I,False
NA1_5413812464,EMERALD,EMERALD IV,True
NA1_5413812940,BRONZE,BRONZE IV,False
NA1_5413815007,SILVER,SILVER IV,True
NA1_5413815810,DIAMOND,DIAMOND IV,True
NA1_5413816401,DIAMOND,DIAMOND I,False
NA1_5413816777,SILVER,SILVER I,False
NA1_5413818056,SILVER,SILVER IV,False
NA1_5413821078,DIAMOND,DIAMOND IV,False
NA1_5413822625,SILVER,SILVER III,False
NA1_5413823417,DIAMOND,DIAMOND III,True
NA1_5413823871,EMERALD,EMERALD IV,False
NA1_5413823993,GOLD,GOLD IV,False
NA1_5413827213,DIAMOND,DIAMOND II,False
NA1_5413827673,EMERALD,EMERALD II,True
NA1_5413829659,EMERALD,EMERALD III,False
NA1_5413830028,GOLD,GOLD IV,False
NA1_5413831084,DIAMOND,DIAMOND I,False
NA1_5413832630,GOLD,GOLD III,False
NA1_5413834025,IRON,IRON IV,True
NA1_5413834697,PLATINUM,PLATINUM II,True
NA1_5413835885,DIAMOND,DIAMOND IV,False
NA1_5413838659,DIAMOND,DIAMOND III,True
NA1_5413839319,BRONZE,BRONZE I,True
NA1_5413839824,BRONZE,BRONZE I,True
NA1_5413840262,GOLD,GOLD II,True
NA1_5413840527,SILVER,SILVER I,False
NA1_5413843027,GOLD,GOLD II,True
NA1_5413844727,BRONZE,BRONZE IV,True
NA1_5413844866,GOLD,GOLD III,False
NA1_5413845753,DIAMOND,DIAMOND IV,True
NA1_5413845763,PLATINUM,PLATINUM II,True
NA1_5413845910,GOLD,GOLD III,True
NA1_5413846247,PLATINUM,PLATINUM I,False
NA1_5413847979,DIAMOND,DIAMOND I,False
NA1_5413849207,DIAMOND,DIAMOND IV,False
NA1_5413852616,EMERALD,EMERALD II,True
NA1_5413853628,EMERALD,EMERALD III,False
NA1_5413853695,SILVER,SILVER III,True
NA1_5413854291,EMERALD,EMERALD III,False
NA1_5413854495,BRONZE,BRONZE III,True
NA1_5413856400,DIAMOND,DIAMOND I,True
NA1_5413858043,DIAMOND,DIAMOND IV,False
NA1_5413858624,SILVER,SILVER III,True
NA1_5413862526,BRONZE,BRONZE I,False
NA1_5413863411,BRONZE,BRONZE IV,True
NA1_5413863460,GOLD,GOLD III,False
NA1_5413865877,DIAMOND,DIAMOND I,False
NA1_5413866490,BRONZE,BRONZE I,False
NA1_5413868301,DIAMOND,DIAMOND I,True
NA1_5413868315,GOLD,GOLD IV,True
NA1_5413870434,PLATINUM,PLATINUM II,True
NA1_5413872243,DIAMOND,DIAMOND IV,False
NA1_5413872267,EMERALD,EMERALD III,True
NA1_5413873522,DIAMOND,DIAMOND IV,True
NA1_5413874218,EMERALD,EMERALD IV,False
NA1_5413875539,GOLD,GOLD III,True
NA1_5413875683,BRONZE,BRONZE III,False
NA1_5413876172,EMERALD,EMERALD III,False
NA1_5413877331,PLATINUM,PLATINUM II,True
NA1_5413877351,SILVER,SILVER III,True
NA1_5413877455,PLATINUM,PLATINUM I,True
NA1_5413877478,GOLD,GOLD IV,False
NA1_5413879440,IRON,IRON IV,False
NA1_5413880490,DIAMOND,DIAMOND I,True
NA1_5413883501,EMERALD,EMERALD II,True
NA1_5413883899,DIAMOND,DIAMOND IV,False
NA1_5413885497,GOLD,GOLD II,True
NA1_5413885825,IRON,IRON III,False
NA1_5413885971,DIAMOND,DIAMOND II,False
NA1_5413886470,DIAMOND,DIAMOND I,True
NA1_5413886644,DIAMOND,DIAMOND I,True
NA1_5413888665,IRON,IRON I,True
NA1_5413889983,SILVER,SILVER III,True
NA1_5413890090,DIAMOND,DIAMOND I,False
NA1_5413891755,GOLD,GOLD IV,False
NA1_5413891940,DIAMOND,DIAMOND IV,True
NA1_5413893025,PLATINUM,PLATINUM II,True
NA1_5413895398,IRON,IRON III,False
NA1_5413895916,PLATINUM,PLATINUM II,True
NA1_5413898617,PLATINUM,PLATINUM III,False
NA1_5413900650,BRONZE,BRONZE III,True
NA1_5413901229,IRON,IRON IV,False
NA1_5413902238,EMERALD,EMERALD II,False
NA1_5413902368,GOLD,GOLD III,True
NA1_5413902618,PLATINUM,PLATINUM III,True
NA1_5413902898,PLATINUM,PLATINUM I,False
NA1_5413903279,PLATINUM,PLATINUM II,False
NA1_5413904126,SILVER,SILVER III,True
NA1_5413904284,PLATINUM,PLATINUM III,False
NA1_5413904398,GOLD,GOLD IV,False
NA1_5413905907,DIAMOND,DIAMOND I,True
NA1_5413906394,EMERALD,EMERALD IV,False
NA1_5413906997,PLATINUM,PLATINUM I,True
NA1_5413907471,GOLD,GOLD II,False
NA1_5413907851,DIAMOND,DIAMOND IV,True
NA1_5413908674,IRON,IRON I,False
NA1_5413908929,EMERALD,EMERALD IV,True
NA1_5413910452,EMERALD,EMERALD II,False
NA1_5413913572,PLATINUM,PLATINUM III,True
NA1_5413914136,BRONZE,BRONZE I,False
NA1_5413915693,DIAMOND,DIAMOND I,False
NA1_5413917380,GOLD,GOLD III,False
NA1_5413918289,IRON,IRON I,True
NA1_5413918652,PLATINUM,PLATINUM III,False
NA1_5413919713,PLATINUM,PLATINUM II,True
NA1_5413919724,EMERALD,EMERALD IV,False
NA1_5413920088,DIAMOND,DIAMOND IV,False
NA1_5413921172,SILVER,SILVER I,True
NA1_5413921665,EMERALD,EMERALD III,False
NA1_5413924292,EMERALD,EMERALD II,True
NA1_5413927152,SILVER,SILVER IV,False
NA1_5413929988,GOLD,GOLD III,True
NA1_5413929992,BRONZE,BRONZE I,True
NA1_5413930480,EMERALD,EMERALD I,True
NA1_5413931120,PLATINUM,PLATINUM IV,True
NA1_5413931903,DIAMOND,DIAMOND I,True
NA1_5413931922,PLATINUM,PLATINUM III,True
NA1_5413934464,GOLD,GOLD II,True
NA1_5413935829,PLATINUM,PLATINUM III,True
NA1_5413937561,PLATINUM,PLATINUM IV,True
NA1_5413939122,SILVER,SILVER IV,False
NA1_5413939800,EMERALD,EMERALD II,False
NA1_5413941853,PLATINUM,PLATINUM III,False
NA1_5413943035,IRON,IRON IV,False
NA1_5413946276,GOLD,GOLD II,True
NA1_5413946696,PLATINUM,PLATINUM IV,False
NA1_5413947044,EMERALD,EMERALD IV,True
NA1_5413948205,BRONZE,BRONZE I,True
NA1_5413948239,IRON,IRON IV,True
NA1_5413950857,PLATINUM,PLATINUM III,True
NA1_5413952664,IRON,IRON I,True
NA1_5413952986,GOLD,GOLD II,True
NA1_5413953190,DIAMOND,DIAMOND I,False
NA1_5413953842,GOLD,GOLD I,False
NA1_5413953945,EMERALD,EMERALD IV,True
NA1_5413954618,EMERALD,EMERALD II,False
NA1_5413954794,IRON,IRON IV,True
NA1_5413954982,PLATINUM,PLATINUM III,False
NA1_5413958021,IRON,IRON IV,False
NA1_5413958056,DIAMOND,DIAMOND I,True
NA1_5413959994,PLATINUM,PLATINUM III,False
NA1_5413960039,EMERALD,EMERALD IV,True
NA1_5413961013,SILVER,SILVER III,True
NA1_5413961427,IRON,IRON IV,False
NA1_5413961508,IRON,IRON I,False
NA1_5413961523,IRON,IRON IV,False
NA1_5413962337,DIAMOND,DIAMOND I,True
NA1_5413963714,IRON,IRON I,True
NA1_5413964634,SILVER,SILVER III,True
NA1_5413966655,IRON,IRON IV,False
NA1_5413966684,EMERALD,EMERALD IV,True
NA1_5413968385,SILVER,SILVER III,True
NA1_5413969904,IRON,IRON I,False
NA1_5413969985,DIAMOND,DIAMOND I,True
NA1_5413972068,PLATINUM,PLATINUM IV,True
NA1_5413973006,IRON,IRON IV,True
NA1_5413974358,EMERALD,EMERALD I,True
NA1_5413974398,DIAMOND,DIAMOND I,True
NA1_5413976832,IRON,IRON I,False
NA1_5413977970,SILVER,SILVER III,True
NA1_5413978417,IRON,IRON I,True
NA1_5413979637,BRONZE,BRONZE II,False
NA1_5413979759,IRON,IRON IV,False
NA1_5413981699,DIAMOND,DIAMOND I,False
NA1_5413982455,EMERALD,EMERALD I,False
NA1_5413983489,GOLD,GOLD IV,True
NA1_5413983663,IRON,IRON IV,False
NA1_5413987081,BRONZE,BRONZE II,True
NA1_5413993943,DIAMOND,DIAMOND I,True
NA1_5413994273,GOLD,GOLD IV,False
NA1_5413994411,GOLD,GOLD II,False
NA1_5413995252,DIAMOND,DIAMOND III,True
NA1_5413999411,BRONZE,BRONZE I,False
NA1_5413999757,BRONZE,BRONZE II,True
NA1_5414001323,GOLD,GOLD IV,True
NA1_5414002865,SILVER,SILVER IV,False
NA1_5414003638,DIAMOND,DIAMOND III,False
NA1_5414004471,GOLD,GOLD II,True
NA1_5414006366,PLATINUM,PLATINUM II,False
NA1_5414006835,BRONZE,BRONZE I,False
NA1_5414010183,IRON,IRON I,False
NA1_5414010953,BRONZE,BRONZE II,False
NA1_5414016366,GOLD,GOLD III,False
NA1_5414017683,GOLD,GOLD IV,False
NA1_5414017746,PLATINUM,PLATINUM IV,False
NA1_5414017970,DIAMOND,DIAMOND I,True
NA1_5414020494,PLATINUM,PLATINUM I,True
NA1_5414020657,PLATINUM,PLATINUM II,True
NA1_5414020717,BRONZE,BRONZE II,True
NA1_5414023967,EMERALD,EMERALD II,True
NA1_5414026891,GOLD,GOLD I,True
NA1_5414027227,SILVER,SILVER IV,False
NA1_5414028658,IRON,IRON III,True
NA1_5414029131,GOLD,GOLD II,False
NA1_5414031169,GOLD,GOLD III,True
NA1_5414034104,EMERALD,EMERALD II,True
NA1_5414034287,DIAMOND,DIAMOND IV,True
NA1_5414034392,SILVER,SILVER I,True
NA1_5414036728,PLATINUM,PLATINUM I,True
NA1_5414037553,PLATINUM,PLATINUM IV,False
NA1_5414040155,GOLD,GOLD I,False
NA1_5414041294,SILVER,SILVER IV,True
NA1_5414043003,IRON,IRON III,False
NA1_5414043264,SILVER,SILVER III,True
NA1_5414051659,EMERALD,EMERALD II,False
NA1_5414052660,DIAMOND,DIAMOND IV,False
NA1_5414054555,SILVER,SILVER IV,True
NA1_5414055022,DIAMOND,DIAMOND III,True
NA1_5414055119,PLATINUM,PLATINUM IV,True
NA1_5414055782,DIAMOND,DIAMOND I,False
NA1_5414057885,EMERALD,EMERALD IV,True
NA1_5414059747,SILVER,SILVER IV,False
NA1_5414060263,GOLD,GOLD I,False
NA1_5414061699,PLATINUM,PLATINUM III,False
NA1_5414064284,EMERALD,EMERALD II,False
NA1_5414065693,DIAMOND,DIAMOND III,False
NA1_5414068014,GOLD,GOLD III,False
NA1_5414068947,DIAMOND,DIAMOND IV,True
NA1_5414069897,DIAMOND,DIAMOND I,True
NA1_5414072749,SILVER,SILVER IV,True
NA1_5414072912,PLATINUM,PLATINUM IV,True
NA1_5414073454,SILVER,SILVER IV,False
NA1_5414074202,DIAMOND,DIAMOND II,False
NA1_5414074213,SILVER,SILVER I,True
NA1_5414074297,EMERALD,EMERALD III,False
NA1_5414075662,GOLD,GOLD III,True
NA1_5414078885,GOLD,GOLD II,True
NA1_5414081657,GOLD,GOLD III,False
NA1_5414084733,EMERALD,EMERALD III,True
NA1_5414085504,DIAMOND,DIAMOND IV,True
NA1_5414085877,DIAMOND,DIAMOND III,True
NA1_5414086489,EMERALD,EMERALD I,False
NA1_5414091987,DIAMOND,DIAMOND II,True
NA1_5414092872,GOLD,GOLD II,False
NA1_5414093161,GOLD,GOLD II,False
NA1_5414093284,IRON,IRON II,True
NA1_5414093781,GOLD,GOLD III,True
NA1_5414094584,BRONZE,BRONZE III,True
NA1_5414095955,DIAMOND,DIAMOND IV,True
NA1_5414095956,BRONZE,BRONZE II,False
NA1_5414097419,EMERALD,EMERALD III,True
NA1_5414099022,GOLD,GOLD I,True
NA1_5414100801,BRONZE,BRONZE III,False
NA1_5414100813,EMERALD,EMERALD IV,True
NA1_5414101673,GOLD,GOLD II,True
NA1_5414102157,BRONZE,BRONZE III,False
NA1_5414102500,SILVER,SILVER II,True
NA1_5414105043,GOLD,GOLD III,False
NA1_5414105422,PLATINUM,PLATINUM I,True
NA1_5414106199,SILVER,SILVER I,False
NA1_5414108399,GOLD,GOLD II,True
NA1_5414111100,EMERALD,EMERALD III,True
NA1_5414112033,GOLD,GOLD III,True
NA1_5414112106,EMERALD,EMERALD IV,False
NA1_5414113141,GOLD,GOLD II,True
NA1_5414113372,PLATINUM,PLATINUM II,False
NA1_5414113716,DIAMOND,DIAMOND II,False
NA1_5414113986,IRON,IRON II,False
NA1_5414114451,DIAMOND,DIAMOND III,False
NA1_5414114646,EMERALD,EMERALD III,True
NA1_5414114917,IRON,IRON II,True
NA1_5414119122,DIAMOND,DIAMOND IV,False
NA1_5414119916,GOLD,GOLD II,True
NA1_5414120444,SILVER,SILVER III,True
NA1_5414124994,GOLD,GOLD II,True
NA1_5414125670,PLATINUM,PLATINUM I,False
NA1_5414126071,GOLD,GOLD III,True
NA1_5414126180,SILVER,SILVER I,False
NA1_5414126574,EMERALD,EMERALD I,True
NA1_5414127188,SILVER,SILVER II,False
NA1_5414129052,DIAMOND,DIAMOND II,False
NA1_5414129447,DIAMOND,DIAMOND III,True
NA1_5414129619,DIAMOND,DIAMOND III,True
NA1_5414129939,DIAMOND,DIAMOND IV,False
NA1_5414131512,DIAMOND,DIAMOND IV,False
NA1_5414132943,EMERALD,EMERALD IV,False
NA1_5414133549,EMERALD,EMERALD IV,True
NA1_5414136680,IRON,IRON II,False
NA1_5414136735,SILVER,SILVER III,False
NA1_5414141134,GOLD,GOLD III,False
NA1_5414141207,PLATINUM,PLATINUM II,False
NA1_5414141571,BRONZE,BRONZE II,False
NA1_5414142512,PLATINUM,PLATINUM IV,True
NA1_5414146418,PLATINUM,PLATINUM IV,True
NA1_5414146521,SILVER,SILVER II,False
NA1_5414148072,GOLD,GOLD III,True
NA1_5414148563,GOLD,GOLD II,False
NA1_5414148842,EMERALD,EMERALD I,True
NA1_5414150893,DIAMOND,DIAMOND II,False
NA1_5414151403,DIAMOND,DIAMOND III,True
NA1_5414152023,SILVER,SILVER III,True
NA1_5414152127,DIAMOND,DIAMOND IV,False
NA1_5414152185,EMERALD,EMERALD IV,False
NA1_5414152219,PLATINUM,PLATINUM III,True
NA1_5414152965,EMERALD,EMERALD I,True
NA1_5414153333,SILVER,SILVER IV,True
NA1_5414154891,EMERALD,EMERALD II,False
NA1_5414155200,GOLD,GOLD II,False
NA1_5414157191,GOLD,GOLD I,False
NA1_5414157908,BRONZE,BRONZE II,True
NA1_5414158378,EMERALD,EMERALD II,False
NA1_5414163459,IRON,IRON II,False
NA1_5414164045,PLATINUM,PLATINUM II,True
NA1_5414164356,PLATINUM,PLATINUM IV,False
NA1_5414166375,EMERALD,EMERALD IV,False
NA1_5414166916,DIAMOND,DIAMOND I,True
NA1_5414168023,EMERALD,EMERALD II,True
NA1_5414168023,EMERALD,EMERALD III,True
NA1_5414169287,SILVER,SILVER II,True
NA1_5414169796,SILVER,SILVER III,True
NA1_5414170478,GOLD,GOLD III,False
NA1_5414170726,DIAMOND,DIAMOND II,False
NA1_5414171702,PLATINUM,PLATINUM IV,True
NA1_5414172536,GOLD,GOLD III,True
NA1_5414173452,PLATINUM,PLATINUM IV,True
NA1_5414174514,DIAMOND,DIAMOND IV,True
NA1_5414175635,EMERALD,EMERALD I,True
NA1_5414178583,IRON,IRON II,False
NA1_5414178710,DIAMOND,DIAMOND III,False
NA1_5414180344,EMERALD,EMERALD II,False
NA1_5414180899,PLATINUM,PLATINUM IV,True
NA1_5414183313,PLATINUM,PLATINUM II,False
NA1_5414190551,GOLD,GOLD II,True
NA1_5414191908,GOLD,GOLD III,True
NA1_5414194314,EMERALD,EMERALD IV,True
NA1_5414194342,BRONZE,BRONZE II,False
NA1_5414194401,DIAMOND,DIAMOND II,True
NA1_5414194661,DIAMOND,DIAMOND II,False
NA1_5414195270,GOLD,GOLD III,True
NA1_5414195571,PLATINUM,PLATINUM IV,False
NA1_5414195582,PLATINUM,PLATINUM IV,False
NA1_5414196637,BRONZE,BRONZE II,True
NA1_5414201202,SILVER,SILVER II,True
NA1_5414202164,DIAMOND,DIAMOND III,False
NA1_5414202538,DIAMOND,DIAMOND I,False
NA1_5414202999,GOLD,GOLD I,False
NA1_5414203155,IRON,IRON II,False
NA1_5414203469,EMERALD,EMERALD I,False
NA1_5414204349,GOLD,GOLD III,True
NA1_5414207643,PLATINUM,PLATINUM II,True
NA1_5414207701,BRONZE,BRONZE II,True
NA1_5414209764,EMERALD,EMERALD II,False
NA1_5414210543,EMERALD,EMERALD II,True
NA1_5414212608,GOLD,GOLD III,False
NA1_5414213226,PLATINUM,PLATINUM II,False
NA1_5414213298,SILVER,SILVER II,True
NA1_5414213509,DIAMOND,DIAMOND II,True
NA1_5414214325,BRONZE,BRONZE II,True
NA1_5414216641,PLATINUM,PLATINUM IV,True
NA1_5414217293,EMERALD,EMERALD III,True
NA1_5414217411,DIAMOND,DIAMOND II,False
NA1_5414217597,EMERALD,EMERALD I,False
NA1_5414219237,DIAMOND,DIAMOND III,False
NA1_5414220753,GOLD,GOLD III,False
NA1_5414221427,PLATINUM,PLATINUM II,False
NA1_5414221712,EMERALD,EMERALD IV,False
NA1_5414223201,PLATINUM,PLATINUM IV,True
NA1_5414224425,EMERALD,EMERALD II,False
NA1_5414224425,EMERALD,EMERALD III,False
NA1_5414224850,GOLD,GOLD I,True
NA1_5414227064,IRON,IRON II,True
NA1_5414227370,PLATINUM,PLATINUM II,False
NA1_5414227379,SILVER,SILVER IV,True
NA1_5414228494,PLATINUM,PLATINUM IV,False
NA1_5414230986,GOLD,GOLD II,True
NA1_5414231210,PLATINUM,PLATINUM II,False
NA1_5414231546,DIAMOND,DIAMOND I,False
NA1_5414232392,SILVER,SILVER III,True
NA1_5414233552,EMERALD,EMERALD II,True
NA1_5414233968,PLATINUM,PLATINUM III,True
NA1_5414234056,DIAMOND,DIAMOND III,True
NA1_5414235423,SILVER,SILVER II,False
NA1_5414236374,EMERALD,EMERALD II,False
NA1_5414236419,SILVER,SILVER III,False
NA1_5414238214,PLATINUM,PLATINUM I,True
NA1_5414240629,BRONZE,BRONZE III,True
NA1_5414241091,EMERALD,EMERALD I,True
NA1_5414242226,DIAMOND,DIAMOND I,True
NA1_5414242300,PLATINUM,PLATINUM IV,True
NA1_5414244787,GOLD,GOLD III,False
NA1_5414246799,DIAMOND,DIAMOND II,True
NA1_5414247035,DIAMOND,DIAMOND III,False
NA1_5414247075,PLATINUM,PLATINUM IV,True
NA1_5414247445,EMERALD,EMERALD III,True
NA1_5414247746,EMERALD,EMERALD III,True
NA1_5414249088,DIAMOND,DIAMOND II,False
NA1_5414249760,GOLD,GOLD I,True
NA1_5414249760,GOLD,GOLD III,True
NA1_5414250513,EMERALD,EMERALD I,False
NA1_5414252880,BRONZE,BRONZE I,True
NA1_5414253844,SILVER,SILVER III,False
NA1_5414255463,BRONZE,BRONZE II,True
NA1_5414256137,EMERALD,EMERALD II,False
NA1_5414256137,EMERALD,EMERALD III,False
NA1_5414257378,PLATINUM,PLATINUM III,False
NA1_5414257714,SILVER,SILVER I,False
NA1_5414260178,SILVER,SILVER II,False
NA1_5414261277,DIAMOND,DIAMOND III,True
NA1_5414261334,GOLD,GOLD I,True
NA1_5414261444,DIAMOND,DIAMOND II,False
NA1_5414262314,PLATINUM,PLATINUM I,False
NA1_5414265702,EMERALD,EMERALD I,True
NA1_5414266532,DIAMOND,DIAMOND II,True
NA1_5414269045,EMERALD,EMERALD III,False
NA1_5414269165,DIAMOND,DIAMOND I,False
NA1_5414270195,GOLD,GOLD III,True
NA1_5414270456,GOLD,GOLD III,False
NA1_5414271021,PLATINUM,PLATINUM II,False
NA1_5414273087,SILVER,SILVER III,True
NA1_5414275142,GOLD,GOLD III,True
NA1_5414276789,SILVER,SILVER IV,True
NA1_5414277203,GOLD,GOLD I,False
NA1_5414278401,DIAMOND,DIAMOND I,True
NA1_5414278648,GOLD,GOLD I,True
NA1_5414278980,EMERALD,EMERALD I,False
NA1_5414279259,GOLD,GOLD IV,True
NA1_5414279972,EMERALD,EMERALD II,False
NA1_5414279972,EMERALD,EMERALD III,False
NA1_5414280067,BRONZE,BRONZE III,True
NA1_5414281154,DIAMOND,DIAMOND II,False
NA1_5414282069,DIAMOND,DIAMOND II,True
NA1_5414284520,DIAMOND,DIAMOND I,True
NA1_5414285324,SILVER,SILVER III,True
NA1_5414285416,EMERALD,EMERALD II,True
NA1_5414285416,EMERALD,EMERALD III,True
NA1_5414285549,DIAMOND,DIAMOND I,True
NA1_5414288659,EMERALD,EMERALD I,True
NA1_5414289063,PLATINUM,PLATINUM IV,False
NA1_5414290610,PLATINUM,PLATINUM IV,True
NA1_5414290637,GOLD,GOLD II,True
NA1_5414293551,EMERALD,EMERALD III,False
NA1_5414294148,EMERALD,EMERALD IV,True
NA1_5414294429,DIAMOND,DIAMOND II,True
NA1_5414295385,SILVER,SILVER IV,True
NA1_5414296122,GOLD,GOLD IV,False
NA1_5414296518,GOLD,GOLD II,True
NA1_5414297433,BRONZE,BRONZE II,True
NA1_5414298032,GOLD,GOLD III,True
NA1_5414298339,SILVER,SILVER IV,True
NA1_5414298970,BRONZE,BRONZE III,True
NA1_5414299099,DIAMOND,DIAMOND III,True
NA1_5414299570,SILVER,SILVER III,False
NA1_5414299760,GOLD,GOLD II,False
NA1_5414300007,SILVER,SILVER II,True
NA1_5414300177,DIAMOND,DIAMOND II,False
NA1_5414300493,DIAMOND,DIAMOND IV,True
NA1_5414300644,DIAMOND,DIAMOND IV,True
NA1_5414301849,IRON,IRON IV,False
NA1_5414302361,PLATINUM,PLATINUM II,False
NA1_5414303553,DIAMOND,DIAMOND I,False
NA1_5414304015,EMERALD,EMERALD I,True
NA1_5414304707,GOLD,GOLD IV,False
NA1_5414306696,GOLD,GOLD II,True
NA1_5414309486,EMERALD,EMERALD II,True
NA1_5414312688,EMERALD,EMERALD II,False
NA1_5414312688,EMERALD,EMERALD III,False
NA1_5414313013,SILVER,SILVER II,False
NA1_5414314987,DIAMOND,DIAMOND IV,False
NA1_5414315558,GOLD,GOLD IV,True
NA1_5414316077,SILVER,SILVER III,True
NA1_5414316836,BRONZE,BRONZE I,True
NA1_5414318095,EMERALD,EMERALD IV,True
NA1_5414318623,EMERALD,EMERALD III,True
NA1_5414319601,SILVER,SILVER IV,False
NA1_5414321076,DIAMOND,DIAMOND II,False
NA1_5414321214,PLATINUM,PLATINUM IV,True
NA1_5414321623,GOLD,GOLD III,True
NA1_5414322192,DIAMOND,DIAMOND I,False
NA1_5414322688,DIAMOND,DIAMOND IV,False
NA1_5414323195,PLATINUM,PLATINUM I,True
NA1_5414324262,GOLD,GOLD III,False
NA1_5414324423,DIAMOND,DIAMOND III,False
NA1_5414325697,DIAMOND,DIAMOND IV,True
NA1_5414327988,SILVER,SILVER IV,False
NA1_5414328517,IRON,IRON IV,False
NA1_5414329205,BRONZE,BRONZE III,True
NA1_5414330662,GOLD,GOLD II,True
NA1_5414330712,DIAMOND,DIAMOND II,True
NA1_5414331005,DIAMOND,DIAMOND III,True
NA1_5414331488,BRONZE,BRONZE II,True
NA1_5414333153,GOLD,GOLD IV,False
NA1_5414335099,DIAMOND,DIAMOND III,False
NA1_5414337192,GOLD,GOLD III,True
NA1_5414337999,GOLD,GOLD II,True
NA1_5414340472,BRONZE,BRONZE III,True
NA1_5414340737,SILVER,SILVER II,False
NA1_5414342412,GOLD,GOLD IV,False
NA1_5414345169,SILVER,SILVER III,False
NA1_5414345309,EMERALD,EMERALD IV,True
NA1_5414346171,EMERALD,EMERALD IV,True
NA1_5414348462,SILVER,SILVER IV,False
NA1_5414349858,PLATINUM,PLATINUM IV,True
NA1_5414350315,BRONZE,BRONZE I,False
NA1_5414351009,DIAMOND,DIAMOND II,False
NA1_5414351044,PLATINUM,PLATINUM III,True
NA1_5414352569,EMERALD,EMERALD II,True
NA1_5414355707,PLATINUM,PLATINUM I,False
